PARTNUMBER,DESCRIPTIONEN,DESCRIPTIONVI,HTS CODE
91ACC0045,JOYA TOUCH CRADLE UNLOCK KEY (5 PCS),CHÌA KHÓA,3926909900
94ACC0071,"POWER SUPPLY, MICROUSB, LYNX",PH? KI?N B? NGU?N,8473309000
084115256,"CAP X7R   5,6 NF 50V 0603 10%",T? ?I?N,8532240000
M3450-010200,"CIRRUS, ENH PROC, STD CONFIG, NO ACCESSO",MÁY ??C MÃ V?CH,8471901000
98202040121-001054,"MGL98,SS,N/DSP,L/DC,US,S/S,N,TDR,N,USB",MÁY ??C MÃ V?CH,8471901000
98201010121-010212,"MGL98,SS,E/D,M/LLT,US,SS,E/S/SI,N,US,RS",MÁY ??C MÃ V?CH,8471901000
632287-002,GRYPHON 2D D4430 HP 5V STD,MÁY ??C MÃ V?CH,8471901000
630944-002,GRYPHON 2D D4430 HP 5V KIT,MÁY ??C MÃ V?CH,8471901000
664140010,GEL-8802 MAINBOARD MICHELANGELO CRADLE,B?NG M?CH IN ?I?N T?,8473301000
740024901,ASSY SCANNER GRYPHON D4430 HP 5V STD,MÁY ??C MÃ V?CH,8471901000
700262802,"ASSY BATTERY PACK,QM2400-BK",C?M L?P RÁP PIN,8473309000
700262902,"ASSY BATTERY PACK,QM2400-WH",C?M L?P RÁP PIN,8473309000
700260503,GMC-2605 MAINBOARD JOYA TOUCH FULL,C?M L?P RÁP B?NG M?CH IN ?I?N T?,8473309000
700260603,GMC-2606 MAINBOARD JOYA TOUCH BASIC,C?M L?P RÁP B?NG M?CH IN ?I?N T?,8473309000
199357701,"ENCLOSURE,FRONT, COOL GREY",V? MÁY ??C MÃ V?CH (NH?A),3926909900
199359200,"WINDOW,REMOTE DISPLAY,MGL8100/82/85/95",KÍNH (NH?A),3926909900
700241103,"INNER FRAME ASSY,DANTE",KHUNG MÁY ??C MÃ V?CH (NH?A),3926909900
131113803,"FRONT ENCLOSURE,HC,DANTE",V? MÁY ??C MÃ V?CH (NH?A),3926909900
131113813,"FRONT ENCLOSURE,DANTE",V? MÁY ??C MÃ V?CH (NH?A),3926909900
034561180,"RES   1,8 K 5% 0603 1/10W",?I?N TR?,8533210000
700239815,"LOWER ENCLOSURE ASSY,DANTE",V? MÁY ??C MÃ V?CH (NH?A),3926909900
700239805,"LOWER ENCLOSURE ASSY,HC,DANTE",V? MÁY ??C MÃ V?CH (NH?A),3926909900
278162404,"SPACER,WINDOW,RUBBER,DANTE",MI?NG ??M G??NG (CAO SU),4016939000
118011002,"BACK METAL CLIP,DANTE",CH?T CÀI (H?P KIM K?M),7901200000
068000206,LED RED OSLON HYPER LH CP7P-3T4T-1,?I?T PHÁT SÁNG,8541401000
663661020,GEL-8821 HALOGEN-2 BOARD RED,B?NG M?CH IN ?I?N T?,8473301000
653661020,GEL-8821 SMD HALOGEN-2 BOARD RED,B?NG M?CH IN ?I?N T?,8473301000
740225000,ASSY MODULE HALOGEN2 DE2012R-DL,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
740225100,ASSY MODULE HALOGEN2 DE2012R-SR,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
700048602,"ASSY,HORIZ ILLUM,EVERLIGHT,MGL9800I",C?M PHÁT QUANG M?T NGANG,8473309000
700048702,"ASSY,VERT ILLUM,EVERLIGHT,MGL9800I",C?M PHÁT QUANG M?T ??NG,8473309000
700230902,"ASSY,ENCLOSURE,MGL9800I",C?M L?P RÁP V? MÁY ??C MÃ V?CH,8473309000
700240002,"ASSY,VERT,MIRROR BASKET,MGL9800I",C?M L?P RÁP G??NG,8473309000
700240102,"ASSY,HORIZ,MIRROR BASKET,MGL9800I",C?M L?P RÁP G??NG,8473309000
700244001,"ASSY,ENCLOSURE,MIRGROS,MGL9800I",C?M L?P RÁP V? MÁY ??C MÃ V?CH,8473309000
700048501,"ASSY,SCALE,MGL9800I",C?M L?P RÁP CÂN,8473309000
740224600,"ASSY,SCANNER,MGL9800I",MÁY ??C MÃ V?CH,8471901000
740224700,"ASSY,SCANNER W/ SCALE SENTRY,MGL98",MÁY ??C MÃ V?CH,8471901000
740224800,"ASSY,SCANNER,LITE,MGL9800I",MÁY ??C MÃ V?CH,8471901000
740224900,"ASSY,SCANNNER,MIGROS,MGL9800I",MÁY ??C MÃ V?CH,8471901000
700053102,"ASSY, CAMERA/PCBA WITH LENS",C?M L?P RÁP BO M?CH VÀ TH?U KÍNH,8473309000
700053303,"ASSY, CAMERA UNIT, LH4000",C?M B? PH?N CH?P ?NH,8473309000
84100603-017610301,"MGL84,SO,L/SPH,LF,D&S/WL/CH,IT/CH,RS,E",MÁY ??C MÃ V?CH,8471901000
941015412-005121,"M941,SO,L/SPH,N,EN,N,N,IT/CH,RS,E",MÁY ??C MÃ V?CH,8471901000
9420421043,"M942,M/D,L/DC,CAN,E/SS,N,N,N,N,N",MÁY ??C MÃ V?CH,8471901000
683661020,GEL-8821 HALOGEN-2 BOARD RED + SW,B?NG M?CH IN ?I?N T?,8473301000
740207900,"ASSY,CRADLE,BC2030-BK-BT SB5750",C?M L?P RÁP ?? S?C,8473309000
QBT2430-BKK10-C794,"QUICKSCAN QBT2430, 2D USB KIT BLK SB5750",MÁY ??C MÃ V?CH,8471901000
GD4430-HCK10-C861,"GRYPHON GD4400, HC,5V,2D USB KIT SS5813",MÁY ??C MÃ V?CH,8471901000
941021114-00321,"M941,ADPT,M/DC,N,DIG,N,N,EU,RS/WN",MÁY ??C MÃ V?CH,8471901000
M230D-00121-00000R,"MGL2300HS,D/N,TIN/OX,N,US,EU,STD,N,STD,R",MÁY ??C MÃ V?CH,8471901000
98208020121-000231,"MGL98,NEX/N/D,M/DC,US,SS,N,N,US,RS",MÁY ??C MÃ V?CH,8471901000
98208020121-001231,"MGL98,NEX/N/D,M/DC,US,SS,N,TDR,US,RS",MÁY ??C MÃ V?CH,8471901000
9320214011-010231,"MGL932,E/D,M/DC,US,S/SS,E/SD/SI,N,US,RS",MÁY ??C MÃ V?CH,8471901000
GBT4430-HCK10-C863,"GRYPHON GBT4400 HC,2D,USB KIT SS5814",MÁY ??C MÃ V?CH,8471901000
683792014,"GEL-8347 M.BOARD+SW ,DANTE",B?NG M?CH IN ?I?N T?,8473301000
653792016,"GEL-8347 SMD M.BOARD ,DANTE",B?NG M?CH IN ?I?N T?,8473301000
663792016,"GEL-8347 M.BOARD,DANTE",B?NG M?CH IN ?I?N T?,8473301000
653331020,GEL-8817 SMD BLACK MATTE SOLDER HAL RED,B?NG M?CH IN ?I?N T?,8473301000
663331020,GEL-8817 BLACK MATTE SOLDER HALOGEN RED,B?NG M?CH IN ?I?N T?,8473301000
683331020,GEL-8817 BLACK MATTE SOLDER HAL RED + SW,B?NG M?CH IN ?I?N T?,8473301000
740224100,ASSY MODULE HALOGEN1 DE2011R-DL,C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
653930012,"PCBA GEL-8548 MB,3 PROC,MCH",B?NG M?CH IN ?I?N T?,8473301000
653930022,"PCBA GEL-8550 MB,2 PROC,MCH",B?NG M?CH IN ?I?N T?,8473301000
663930012,"PCBA GEL-8548 MB,3 PROC,TST",B?NG M?CH IN ?I?N T?,8473301000
663930022,"PCBA GEL-8550 MB,2 PROC,TST",B?NG M?CH IN ?I?N T?,8473301000
683930012,PCBA GEL-8142 MB 3 PROC T&SW,B?NG M?CH IN ?I?N T?,8473301000
683930022,PCBA GEL-8216 MB 2 PROC T&S,B?NG M?CH IN ?I?N T?,8473301000
664045011,GEL-8708 LA GUARDIA HANDLE B. USB,B?NG M?CH IN ?I?N T?,8473301000
664045021,GEL-8709 LA GUARDIA HANDLE B. RS/KBW,B?NG M?CH IN ?I?N T?,8473301000
664047011,GEL-8710 LA GUARDIA SENSOR B.,B?NG M?CH IN ?I?N T?,8473301000
700273800,"ASSY,IMAGER&BEEPER,QBT2400",C?M L?P RÁP TH?U KÍNH,8473309000
700273900,"ASSY,IMAGER&BEEPER,QBT2400",C?M L?P RÁP TH?U KÍNH,8473309000
700274000,"ASSY,IMAGER&BEEPER,QM2400",C?M L?P RÁP TH?U KÍNH,8473309000
700274100,"ASSY,IMAGER&BEEPER,QM2400 (LIGABUE)",C?M L?P RÁP TH?U KÍNH,8473309000
700274200,"ASSY,IMAGER&BEEPER,QBT2400 (LIGABUE)",C?M L?P RÁP TH?U KÍNH,8473309000
700274300,"ASSY,IMAGER&BEEPER,ORION DESK",C?M L?P RÁP TH?U KÍNH,8473309000
700274400,"ASSY,IMAGER&BEEPER,ORION STAR",C?M L?P RÁP TH?U KÍNH,8473309000
700274500,"ASSY,IMAGER&BEEPER,ORION BT",C?M L?P RÁP TH?U KÍNH,8473309000
890002778,LOWER CASE BATTERY SUPPORT KIT BC95XX,V? B?O V? PIN (NH?A),3926909900
10-3332,"PART,SNAP RIVET,MGL2200VS/2300HS QTY 25",RI-VÊ,7318290000
890003965,"DL-AXIST, SCREWS KIT (5 DEV)",PH? KI?N ?C VÍT,8473309000
890003964,"DL-AXIST, RECEIVER (QTY 3)",PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890003969,"DL-AXIST, WIFI CAMERA ASSY + ANTENNA",PH? KI?N B? ?I?U KHI?N CH?P ?NH,8473309000
850021700,BROCHURE BARCODESINC 8½ X 11”,SÁCH H??NG D?N,4901999000
890003962,"DL-AXIST, UPPER CASE+DISPLAY",PH? KI?N MÀN HÌNH HI?N TH?,8473309000
890003963,"DL-AXIST, FRONT KEY + IO ASSY",PH? KI?N BÀN PHÍM,8473309000
890003967,"DL-AXIST, SPEAKER KIT (QTY 3)",PH? KI?N LOA,8473309000
890003968,"DL-AXIST, 2D FPC CABLE (QTY 5)",PH? KI?N DÂY CÁP ?I?N,8473309000
890003971,"DL-AXIST, SIDE KEYS KIT + DOORS (QTY 5)",PH? KI?N C?M NÚT NH?T,8473309000
890003972,"DL-AXIST, VIBRATOR KIT (QTY 5)",PH? KI?N B? RUNG,8473309000
163152590,E  -1525 NEUTRAL IDENTIFICATION LABEL,NHÃN (NH?A),3919109000
662895023,3EL-7351 HEAD BOARD 4K VESPUCCI,B?NG M?CH IN ?I?N T?,8473301000
90A051490,CAB-375 DEC VDT STRAIGHT 4P PHONE CONN.,DÂY CÁP ?I?N,8544119000
9810101121-00321,"MGL98,SO,S/LLT,EAS,N,N,EU,RSWN",MÁY ??C MÃ V?CH,8471901000
684063011,GEL-8732 TAHITI DEC. B. CRYPTO USB + SW,B?NG M?CH IN ?I?N T?,8473301000
98210060222-063431,"MGL98,AU,M/LLT,EU/SI,E,MTC,S/TDR,AU,RS",MÁY ??C MÃ V?CH,8471901000
890003966,"DL-AXIST, LOWER CASE",PH? KI?N V? MÁY ??C MÃ V?CH,8473309000
663776012,"GEL-8307 MODULE BT4.1,VIRGILIO",B?NG M?CH IN ?I?N T?,8473301000
664096011,"GEL-8758 VIRGILIO MOD,BT4.1,STD,SLDR,THT",B?NG M?CH IN ?I?N T?,8473301000
84211404-004150300,"MGL84,S/S,US,M/DLC,MS,ND,MTC,US,USB 15",MÁY ??C MÃ V?CH,8471901000
9420421043-002030,"M942,M/D,L/DC,CAN,E/SS,N,C/W,N,N",MÁY ??C MÃ V?CH,8471901000
941024112-00053,"MGL941,SO,ADPT,M/SPH,N,ENH,N,N,N,USB",MÁY ??C MÃ V?CH,8471901000
98203040720-023212,"MGL98,SS,M/D,L/DC,MEX,N,M/SD/SI,TDR,US,R",MÁY ??C MÃ V?CH,8471901000
9810101130-04913,"MGL98,SO,S/LLT,N,DIG,N,TDR,JP,RS",MÁY ??C MÃ V?CH,8471901000
9420410023-020331,"M942,M/D,M/DC,EU,E/SS,M/SD/SI,N,EU,RS",MÁY ??C MÃ V?CH,8471901000
131130300,"FRONT ENCLOSURE,DANTE",V? MÁY ??C MÃ V?CH,3926909900
131130310,"FRONT ENCLOSURE,DANTE",V? MÁY ??C MÃ V?CH,3926909900
084000374,"CAP,TANT,1UF,10%,50V,3528-21",T? ?I?N,8532240000
054120584,"IC,SMT,28V,6A,BUCK REG,5X5 MLP",M?CH ?I?N T? TÍCH H?P,8542310000
PD9530-DPMK10-C862,"PSCAN D9530 DPM-EVO USB,HLD-P080 SH5814",MÁY ??C MÃ V?CH,8471901000
700054807,"ASSY, IMAGER PM9500 STD",C?M L?P RÁP TH?U KÍNH,8473309000
700054306,"ASSY,IMAGER PD9530 STD",C?M L?P RÁP TH?U KÍNH,8473309000
700054908,"ASSY, IMAGER PM9500-HP",C?M L?P RÁP TH?U KÍNH,8473309000
084000314,CAP C0G 8.2PF 50V 0201 +/-0.25PF RF,T? ?I?N,8532240000
000000716,CONN STRIP M 1X3P SMT VERT P=2.54MM,??U N?I,8536693900
100412700,FE-4127 PCB CS-2204,M?CH IN,8534003000
820083414,"INSTR,MOUNT KIT,MGL8X00/9X00",SÁCH H??NG D?N,4901999000
142079401,"BOX,STAND KIT,PKG,QUICKSCAN",H?P ?ÓNG GÓI (CARTON),4819100000
199325303,"BRACKET,I/F PCB,SCAN/SCALE,MGL9500",GIÁ ?? (THÉP),7326909900
700256400,"TOP COVER LIGHT,MARCO POLO",V? MÁY ??C MÃ V?CH (NH?A),3926909900
163321900,"LABEL,DATA,S/N,DBT6400",NHÃN (NH?A),3919109000
9420411314-220313,"M942,M/D,M/DC,EU,DIGI,M/SD/DI,N,EU,RS",MÁY ??C MÃ V?CH,8471901000
9420413023-020331,"M942,M/D,M/DC,EU,E/SS,M/SD/N/W,EU,RS",MÁY ??C MÃ V?CH,8471901000
931011010-00314,"M931,SO,M/DC,N,STD,N,N,EU,RS",MÁY ??C MÃ V?CH,8471901000
663577013,GEL-8100 QD2131 HANDLE B.SHIELDED RJ,B?NG M?CH IN ?I?N T?,8473301000
653577013,GEL-8100 SMD QD2131 HANDLE B.SHIELDED RJ,B?NG M?CH IN ?I?N T?,8473301000
653364017,"GEL-7801 SMD MAIN B.BASE-STAR,MARCO POLO",B?NG M?CH IN ?I?N T?,8473301000
663364017,"GEL-7801 MAIN B.BASE-STAR,MARCO POLO",B?NG M?CH IN ?I?N T?,8473301000
683364014,"GEL-7801 MAIN B.BASE+SW STAR,MARCO POLO",B?NG M?CH IN ?I?N T?,8473301000
683364024,"GEL-8134 MAIN B.BASE+SW BT,MARCO POLO",B?NG M?CH IN ?I?N T?,8473301000
663266016,GEL-7705 MARCO POLO HANDLE BOARD-DESK,B?NG M?CH IN ?I?N T?,8473301000
653266016,GEL-7705 SMD MARCO POLO HANDLE BOARD-DESK,B?NG M?CH IN ?I?N T?,8473301000
663577021,"GEL-8306 QD24 EAS,HANDLE B. SHIELDED RJ",B?NG M?CH IN ?I?N T?,8473301000
653577021,"GEL-8306 SMD QD24 EAS,HANDLE B. SHIELDED RJ",B?NG M?CH IN ?I?N T?,8473301000
9320120011-000252,"MGL932,E/ND,L/DC,US,S/SS,N,N,US,USB",MÁY ??C MÃ V?CH,8471901000
163330100,"LABEL,1X1.25IN,THRM PPR,REM,WHITE",NHÃN (GI?Y),4821109000
027000283,"IND, 6.8UH, 2.2A,SMD,4.2X4.2X2MM",CU?N C?M,8504502000
890002316,"HANDLE PCB 10-30V, PD9530",PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
700273801,"ASSY,IMAGER&BEEPER,QBT2400",C?M L?P RÁP TH?U KÍNH,8473309000
700273901,"ASSY,IMAGER&BEEPER,QBT2400",C?M L?P RÁP TH?U KÍNH,8473309000
700274201,"ASSY,IMAGER&BEEPER,QBT2400 (LIGABUE)",C?M L?P RÁP TH?U KÍNH,8473309000
700274501,"ASSY,IMAGER&BEEPER,ORION BT",C?M L?P RÁP TH?U KÍNH,8473309000
664118010,GEL-8783 NEON FLEX KIT,B?NG M?CH IN ?I?N T?,8473301000
100406801,"FAB,FE4068,ILLUM-TRAILING,MGL3500",M?CH IN,8534003000
100406401,"FAB,FE4064,ILLUM-LEADING,MGL3500",M?CH IN,8534003000
770252401,"CABLE, CONTROL PANEL, MGL3500",DÂY CÁP ?I?N,8544119000
663984010,GEL-8629 SUPERCAP BOARD SKORPIOX4,B?NG M?CH IN ?I?N T?,8473301000
663753012,GEL-8270 MAINBOARD ALPHA SKORPIOX4,B?NG M?CH IN ?I?N T?,8473301000
654064011,"PCBA,GEL-8735,ILLUM-LEADING,MCHN,MGL3500",B?NG M?CH IN ?I?N T?,8473301000
654068011,"PCBA,GEL-8738,ILLUM-TRAILING,MCH,MGL3500",B?NG M?CH IN ?I?N T?,8473301000
664064011,"PCBA,GEL-8735,ILLUM-LEADING,TSTD,MGL3500",B?NG M?CH IN ?I?N T?,8473301000
664068011,"PCBA,GEL-8738,ILLUM-TRAILING,TSTD,MGL35",B?NG M?CH IN ?I?N T?,8473301000
9420120012-000242,"M942,E/ND,L/DC,US,ENH,N,N,US,IBM",MÁY ??C MÃ V?CH,8471901000
858004220-0023010R,"MGL858,SS,MTC/S,L/SPH,MEX/S,N/D,US,RS,R",MÁY ??C MÃ V?CH,8471901000
9810101120-00761,"MGL98,SO,S/LLT,N,N,N,N,BO,USB/K",MÁY ??C MÃ V?CH,8471901000
278171701,"BASKET,SCAN ENGINE,M35",KHUNG ?? B? PH?N ?I?U KHI?N (NH?A),3926909900
298067001,"MIRROR,ILLUMINATION,MGL35",G??NG (TH?Y TINH),7009910000
298065501,"MIRROR,M2,MGL35",G??NG (TH?Y TINH),7009910000
298065601,"MIRROR,M1,MGL35",G??NG (TH?Y TINH),7009910000
139015601,"DOME SWITCH W/TAPE,M35",NÚT NH?N,8537109900
890002247,"PART,PLATTER SUPPORT SCALE ,MGL9800I  ",PH? KI?N KHUNG ??,8473309000
890002775,LOWER CASE W/ENCLOSURE BC9XXX,V? MÁY ??C MÃ V?CH (NH?A),3926909900
858003201-0023010R,"MGL858,SS,ENG/S,LG/S,US/S,N/D,US,RS,N,R",MÁY ??C MÃ V?CH,8471901000
GD4110-WH EAS,GRYPHON D4110-WHITE EAS,MÁY ??C MÃ V?CH,8471901000
683740013,"PCBA,GEL-8245,C2/M3,VBUS,TSTD+SW",B?NG M?CH IN ?I?N T?,8473301000
109003502,AN-35 ANTENNA WIFI + BT MAIN SKORPIOX4,?NG-TEN,8529109900
109003602,AN-36 ANTENNA WIFI + BT AUX SKORPIOX4,?NG-TEN,8529109900
700239903,"ASSY,BATTERY COVER,HC,DANTE",N?P CHE PIN (NH?A),3926909900
700239913,"ASSY,BATTERY COVER,DANTE             ",N?P CHE PIN (NH?A),3926909900
662891040,"PCBA,GEL-8656,MB,TERAOKA,TSTD,MGL22",B?NG M?CH IN ?I?N T?,8473301000
820083814,"MANUAL, QRG, EN, HD3430",B?NG M?CH IN ?I?N T?,8473301000
097300003,CAP TANT  22   µF 35V CASE D LOW ESR,T? ?I?N,8532240000
054120589,"IC, ETHERNET LAN8710A PHY, 32 VQFN",M?CH ?I?N T? TÍCH H?P,8542310000
054110233,"IC, SERIAL EEPROM, 32K, I2C, 5SOT-23",M?CH ?I?N T? TÍCH H?P,8542310000
064000084,"OSC, 24.576MHZ, QFN",TH?CH ANH,8541600000
890002648,"PART,OXXO,MAIN BRD. RPL,MGL3300",PH? KI?N B? PH?N ?I?U KHI?N,8473309000
100411800,FE4118 PCB CS-2427,M?CH IN,8534003000
019900681,"WIPER,WHITE,SYNTHETIC FIBER,0.2MM THK",KH?N LAU,6307109000
98202020120-001231,"MGL98,SS,E/ND,M/DC,US/SI,N,N,TDR,US,RS",MÁY ??C MÃ V?CH,8471901000
98202040120-001231,"MGL98,SS,E/ND,L/DC,US/SI,N,N,TDR,US,RS",MÁY ??C MÃ V?CH,8471901000
9420120012-000053,"M942,E/ND,L/DC,US,ENH,N,N,N,USB",MÁY ??C MÃ V?CH,8471901000
131123501,"ENCLOSURE,BOTTOM,MGL35",V? MÁY ??C MÃ V?CH (NH?A),3926909900
131123601,"ENCLOSURE FRONT,M35",V? MÁY ??C MÃ V?CH (NH?A),3926909900
131123801,"COVER, SD CONNECTOR, MGL35",N?P CHE TH? NH? (NH?A),3926909900
131125001,"TOP,PLASTIC,DLC & TIN OXIDE,M35",N?P ??Y (NH?A),3926909900
175017501,"LIGHTPIPE/LOGO,M35",THANH D?N SÁNG (NH?A),3926909900
278172001,"TOP PLASTIC,LLT,M3500",N?P ??Y (NH?A),3926909900
298065901,"ILLUMINATION CONE,LEADING,M3500",KHUNG ?ÈN (NH?A),3926909900
298066001,"ILLUMINATION CONE,TRAILING,M3500",KHUNG ?ÈN (NH?A),3926909900
278171901,"CLIP,SPEAKER,M35",K?P GI? LOA (NH?A),3926909900
278177201,"MOUNT,ILLUMINATION,LEADING,M35",KHUNG ?? (NH?A),3926909900
010000289,"SCR,  22x5  WN1411 TORX ZBC",?C VÍT,7318150000
068000207,DIODE LASER APC RED 650n 5mW TO3.3,?I?T,8541100000
068000208,DIODE LASER APC RED 650n 7mW TO3.3,?I?T,8541100000
10-3171,"PART,VERT BEZEL,S/O,MGL8100,ROHS",PH? KI?N N?P ??Y,8473309000
10-4236,"PART,PCBA,S/O,STD EU,RS/STD/WN/SC,M81,R",PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
10-4306,"PART,PCB ASSY,ANALG 2.0,M85XT/XTS,OMEGA",PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
10-5696,"PART,CONTROL PANEL ASSY,COBRA",PH? KI?N C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
890002259,"PART,TDR ENCLOSURE,BACK,MGL9800i",PH? KI?N V? TDR,8473309000
700275200,"ASSY, CAMERA/MAIN W/LENSES  ",C?M L?P RÁP BO M?CH VÀ TH?U KÍNH,8473309000
000000763,CONN RJ45 10/100 LAN W/ INTEG MAG,??U N?I,8536693900
294049501,"WINDOW,LOWER,MGL3500",KÍNH (TH?Y TINH),7006009000
054100192,"IC,MICRO AM3358 324BGA 1GHz",M?CH ?I?N T? TÍCH H?P,8542310000
054120585,"IC, PMIC TPS65217C, VQFN48",M?CH ?I?N T? TÍCH H?P,8542310000
054120586,"IC, LDO, Adj V, 500mA, SOIC-8",M?CH ?I?N T? TÍCH H?P,8542310000
054120587,"IC, Tristate Buffer Drvr, VSOOP8      ",M?CH ?I?N T? TÍCH H?P,8542310000
054120588,"IC, Inv Buffer Drvr w/open drain, SC70-5",M?CH ?I?N T? TÍCH H?P,8542310000
054120591,"IC, MUX, RS232/RS485/USB, TQFN",M?CH ?I?N T? TÍCH H?P,8542310000
100404501,FE4045 PCB CS-2178,M?CH IN,8534003000
100404701,FE4047 PCB CS-2179,M?CH IN,8534003000
83223404-202750301,"MGL83,S/S,EU,M/DLC,MS,EU/SD,MTC,BO,USB,E",MÁY ??C MÃ V?CH,8471901000
9420415312-220313,"M942,M/D,M/DC,EU,ENH,M/SD/DI,N,EU,RS",MÁY ??C MÃ V?CH,8471901000
163329800,"LABEL,CONNECTOR,HALOGEN",MI?NG DÁN (KAPTON),3920929000
890004257,"PART,PCBA,MAIN BD,WINCOR,ADPT,MGL8400",PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
90ACC0195,"PWR ADPTR,12V/18W,CP POS, Level VI",PH? KI?N B? NGU?N,8473309000
94ACC0064,"BATTERY, STANDARD CAPACITY, LYNX",PIN,8507609000
890004246,MOTHERBOARD+HANDLE HP PBT PM9500,PH? KI?N C?M L?P RÁP QUANG H?C,8473309000
890004247,MOTHERBOARD+HANDLE HP 433MHZ PM9500,PH? KI?N C?M L?P RÁP QUANG H?C,8473309000
890004248,MOTHERBOARD+HANDLE HP 910MHZ PM9500,PH? KI?N C?M L?P RÁP QUANG H?C,8473309000
890004249,MOTHERBOARD+HANDLE 433MHZ PM9500  ,PH? KI?N C?M L?P RÁP QUANG H?C,8473309000
890004251,MOTHERBOARD+HANDLE DPM 910MHZ PM95 REL 2,PH? KI?N C?M L?P RÁP QUANG H?C,8473309000
890004252,MOTHERBOARD+HANDLE DPM 433MHZ PM95 REL 2,PH? KI?N C?M L?P RÁP QUANG H?C,8473309000
890004253,MOTHERBOARD+HANDLE DPM PBT PM9500 REL 2,PH? KI?N C?M L?P RÁP QUANG H?C,8473309000
890004254,MOTHERBOARD+HANDLE PBT PM9500,PH? KI?N C?M L?P RÁP QUANG H?C,8473309000
072000168,Liquid Nitrogen LGC XL45–124KG,NI-T? L?NG,2853000000
700058001,GMC-580 HSG UP. CR+PADPRINTING+LIGHTPIPE,V? ?? S?C (NH?A),3926909900
683459003,GEL-7938 DECODER BOARD + SW DSE0420-C525,B?NG M?CH IN ?I?N T?,8473301000
700170701,"ASSY,IMAGING CAMERA,2 PROC,MGL93/94",C?M B? PH?N CH?P ?NH,8473309000
700189501,"ASSY,CONTROL PANEL,MGL93/94",C?M L?P RÁP B?NG ?I?U KHI?N,8473309000
700189701,"ASSY,BONNET,MGL93/94",C?M L?P RÁP N?P ??Y,8473309000
700190001,"ASSY,IMAGING,CAMERA,3 PROC,MGL93/94",C?M B? PH?N CH?P ?NH,8473309000
700233001,"ASSY,BONNET,W/SENTRY,MGL93/94i",C?M L?P RÁP N?P ??Y,8473309000
700268601,"ASSY,BONNET,ALDI,MGL9400i",C?M L?P RÁP N?P ??Y,8473309000
740179401,"ASSY,SCANNER,2PROC,MGL93/94",MÁY ??C MÃ V?CH,8471901000
740179501,"ASSY,SCANNER,3 PROCESSOR,MGL93/94",MÁY ??C MÃ V?CH,8471901000
740179601,"ASSY,SCANNER,2PROC,SENTRY,MGL93/94",MÁY ??C MÃ V?CH,8471901000
740179701,"ASSY,SCANNER,3 PROC,SENTRY,MGL93/94",MÁY ??C MÃ V?CH,8471901000
740211001,"ASSY,SCANNER,3 PROC,ALDI,MGL93/94",MÁY ??C MÃ V?CH,8471901000
664165010,GEL-8836 TEST LED/KBD DANTE (MDC),B?NG M?CH IN ?I?N T?,8473301000
941010112-000531,"M941,SO,S/DC,N,ENH,N,N,N,USB,E",MÁY ??C MÃ V?CH,8471901000
9420413102-0200531,"M942,M/D,M/DC,MX,EN,M/SD/SI,N,N,USB,E",MÁY ??C MÃ V?CH,8471901000
652859032,"PCBA,GEL-7305,MAIN,MIDAS 3,MGL32/33",B?NG M?CH IN ?I?N T?,8473301000
662859032,"PCBA,GEL-7305,MAIN,MIDAS 3,MGL32/33",B?NG M?CH IN ?I?N T?,8473301000
682859032,"PCBA,GEL-7305,MAIN+SW,M3,MGL32/33",B?NG M?CH IN ?I?N T?,8473301000
020000320,VIBRATOR MOTOR,MÔ T?,8501104900
10-4766,"PART,BATTERY PACK,EP,BLACK,QS6500BT",PIN,8507609000
100405200,FE4052 PCB CS-2181,M?CH IN,8534003000
820078914,"MANUAL,QRG,FLEX STAND HD3130",SÁCH H??NG D?N,4901999000
664052010,"GEL-8719 HEAD B. WIRELESS,MICHELANGELO",B?NG M?CH IN ?I?N T?,8473301000
700262803,"ASSY BATTERY PACK,QM2400-BK",C?M L?P RÁP PIN,8473309000
700262903,"ASSY BATTERY PACK,QM2400-WH",C?M L?P RÁP PIN,8473309000
034000493,"RES,301 OHM,1/16W,1%,0402",?I?N TR?,8533210000
034000495,"RES,120 OHM,1/16W,1%,0402",?I?N TR?,8533210000
083000009,CAP C0G 470   PF 50V 0402 5%,T? ?I?N,8532240000
084114327,CAP X7R  27   nF 25V 0603 10%,T? ?I?N,8532240000
054120503,"IC,LIS2DE12,LGA12,MOTION SENSOR",M?CH ?I?N T? TÍCH H?P,8542310000
859001-330-10000R,"5dL859,SO,UNV IF,SHT WRG,EU,N,N RS,N,R",MÁY ??C MÃ V?CH,8471901000
069000028,"IC,IrDA,RPM973-H16,TRANSCEIV,SMD,TOPVIEW",M?CH ?I?N T? TÍCH H?P,8542310000
084000323,CAP C0G 2700PF 50V 0603 5%,T? ?I?N,8532240000
027000255,WIRELESS CHARGING COIL TX - D. 50MM,DÂY CÁP ?I?N,8544119000
