PARTNUMBER,DESCRIPTIONEN,DESCRIPTIONVI,HTS CODE
664044020,PCBA GEL- J-BIRD A TSTD MGL/,B?NG M?CH IN ?I?N T?,8473301000
9320110010-000053,MGL E/ND M/DC US STD N N N USB,MÁY ??C MÃ V?CH,8471901000
98201040120-013213,MGL SS DP L/DLC US N EN TDR US RS,MÁY ??C MÃ V?CH,8471901000
9810112121-00213,MGL SO M/LLT N EAS N N US RS,MÁY ??C MÃ V?CH,8471901000
9320413020-0200531,MGL M/D M/DC EU STD M/SD/SI N N USB E,MÁY ??C MÃ V?CH,8471901000
931011310-000531,M SO M/DC N STD N N N USB E,MÁY ??C MÃ V?CH,8471901000
890003982,QMXX IMAGER ASSY AND LENS REL ,PH? KI?N C?M L?P RÁP TH?U KÍNH,8473309000
890003983,QBTXX IMAGER ASSY AND LENS REL ,PH? KI?N C?M L?P RÁP TH?U KÍNH,8473309000
890003984,QD IMAGER ASSY AND LENS REL ,PH? KI?N C?M L?P RÁP TH?U KÍNH,8473309000
890003978,PART GD I/F EL ASSY STD  -V REL,PH? KI?N B? PH?N ?I?U KHI?N,8473309000
890003979,PART GD  I/F ELEC ASSY  HD V REL,PH? KI?N B? PH?N ?I?U KHI?N,8473309000
890003980,PART GD I/F ELECT ASSY  STD  V REL,PH? KI?N B? PH?N ?I?U KHI?N,8473309000
9320311020-000331,MGL M/ND M/DC EU STD N N EU RS,MÁY ??C MÃ V?CH,8471901000
9320413111-022131,MGL M/D M/DC MX S/SSM CSS US RS,MÁY ??C MÃ V?CH,8471901000
GD4430-BKK20-C808,GRYPHON GD D BK V RS/KIT SB,MÁY ??C MÃ V?CH,8471901000
199000329,BASE/CHARGER M-INT BT SUB ASSY PBT,C?M L?P RÁP ?? S?C,8473309000
M3200-080210-07604,MGL W/E N AUCH D C/W N N EUR USB,MÁY ??C MÃ V?CH,8471901000
890003956,PART IMG ASSY(MB RPL) AUCHAN VS,PH? KI?N C?M L?P RÁP TH?U KÍNH,8473309000
BC6020-BK,BC BASE CHARGER  BLACK,C?M L?P RÁP ?? S?C,8473309000
BC6020-HC,BC BASE CHARGER  HEALTH CARE,C?M L?P RÁP ?? S?C,8473309000
DBT6400-BK,DBT  BT POCKET D AREA IMAGER  BK,MÁY ??C MÃ V?CH,8471901000
DBT6400-HC,DBT  BT POCKET D AREA IMAGER  HC,MÁY ??C MÃ V?CH,8471901000
700262000,ASSY IMAGER&BEEPER QD (LIGABUE),C?M L?P RÁP TH?U KÍNH,8473309000
700262100,ASSY IMAGER QD (LIGABUE),C?M L?P RÁP TH?U KÍNH,8473309000
700262200,ASSY IMAGER QM (LIGABUE),C?M L?P RÁP TH?U KÍNH,8473309000
700262201,ASSY IMAGER QM (LIGABUE),C?M L?P RÁP TH?U KÍNH,8473309000
700262300,ASSY IMAGER QBT (LIGABUE),C?M L?P RÁP TH?U KÍNH,8473309000
700262301,ASSY IMAGER QBT (LIGABUE),C?M L?P RÁP TH?U KÍNH,8473309000
700262500,ASSY IMAGER QD-E (LIGABUE),C?M L?P RÁP TH?U KÍNH,8473309000
740199300,ASSY TOP LEVEL QD BK  -(LIGABUE),MÁY ??C MÃ V?CH,8471901000
740199400,ASSY TOP LEVEL QD WH  -(LIGABUE),MÁY ??C MÃ V?CH,8471901000
740199500,ASSY SCANNER QM-BK- (LIGABUE),MÁY ??C MÃ V?CH,8471901000
740199600,ASSY SCANNER QM-WH- (LIGABUE),MÁY ??C MÃ V?CH,8471901000
740199700,ASSY SCANNER QBT-BK (LIGABUE),MÁY ??C MÃ V?CH,8471901000
740199800,ASSY SCANNER QBT-WH (LIGABUE),MÁY ??C MÃ V?CH,8471901000
740199900,ASSY GUN QD-BK-E (LIGABUE),MÁY ??C MÃ V?CH,8471901000
740200000,ASSY TOP LEVEL QD EAS (LIGABUE),MÁY ??C MÃ V?CH,8471901000
100404400,FAB FE  PROCESSOR A MGL/,M?CH IN,8534003000
054110220,IC SERIAL FLASH MB SOIC,M?CH ?I?N T? TÍCH H?P,8542310000
653763014,GEL- SMD JOYANG MAINBOARD,B?NG M?CH IN ?I?N T?,8473301000
653763022,GEL- SMD JOYANG BASIC MAINBOARD,B?NG M?CH IN ?I?N T?,8473301000
663763014,GEL- JOYANG MAINBOARD,B?NG M?CH IN ?I?N T?,8473301000
663763022,GEL- JOYANG BASIC MAINBOARD,B?NG M?CH IN ?I?N T?,8473301000
890003985,PART METAL BRACKET KIT ( PCS)  BC,PH? KI?N MI?NG ??,8473309000
932022001A-0102131,MGL E/D L/DC US S/PDV E/S/S N US RS E,MÁY ??C MÃ V?CH,8471901000
942022001F-0102421,M E/D L/DC US DV/DG/SS E/SS N US IBM E,MÁY ??C MÃ V?CH,8471901000
98203040721-024253,MG SS M/D L/DC MEX SS M/S/S TDR US USB,MÁY ??C MÃ V?CH,8471901000
740021507,ASSY SCNR GBT BLK STD,MÁY ??C MÃ V?CH,8471901000
740021508,ASSY SCNR GBT WHT  STD,MÁY ??C MÃ V?CH,8471901000
740021703,ASSY SCANNER GBT  HC (ISO)  STD,MÁY ??C MÃ V?CH,8471901000
90ACC0287,SWITCHING PWR SUPPLY V A,B? NGU?N,8504401900
100393001,FAB FE MB MGL/,M?CH IN,8534003000
064001025,CRYSTAL  KHZ SMD XX,TH?CH ANH,8541600000
90ACC0196,PWR ADPT V/W PSACU-LD-R,B? NGU?N,8504401900
84101404-001210301,MGL S/O MED DLC MED STD EURO RS E,MÁY ??C MÃ V?CH,8471901000
84100201-010110302,MGL S/O SHRT SAPH STD C STD RS EAS,MÁY ??C MÃ V?CH,8471901000
84100201-010210302,MGL S/O SHRT SAPH STD C EU RS EAS,MÁY ??C MÃ V?CH,8471901000
84100201-010220102,MGL S/O SHRT SAPH STD C EU RS WN EAS,MÁY ??C MÃ V?CH,8471901000
84100201-010320102,MGL S/O SHRT SAPH STD C UK RS EAS,MÁY ??C MÃ V?CH,8471901000
84100201-010520102,MGL S/O SHRT SAPH STD C AUST RS EAS,MÁY ??C MÃ V?CH,8471901000
84100201-010720102,MGL S/O SHRT SAPH STD C WW RS EAS,MÁY ??C MÃ V?CH,8471901000
932022001A-0102421,MGL E/D L/DC US S/PDV E/S/S N US IBM E,MÁY ??C MÃ V?CH,8471901000
931011010-00312,M SO M/DC N STD N N EU RS,MÁY ??C MÃ V?CH,8471901000
931011110-00712,MGL SO M/DC N STD N N BO RS,MÁY ??C MÃ V?CH,8471901000
9320420110-0200531,MGL M/D L/DC MX STD M/S/S N N USB E,MÁY ??C MÃ V?CH,8471901000
3-1021-05,PCBA MAIN BD SS MORISON MCHND M/,B?NG M?CH IN ?I?N T?,8473301000
700262800,ASSY BATTERY PACK QM-BK,C?M L?P RÁP PIN,8473309000
700262900,ASSY BATTERY PACK QM-WH,C?M L?P RÁP PIN,8473309000
027000196,FILTER USB COMM MODE OHM AT MHZ,CU?N C?M,8504502000
034000730,RES M OHM %  /W,CU?N C?M,8504502000
084000350,COND NP PF V  %,T? ?I?N,8532240000
298063700,OBJECTIVE ASSY LIGABUE,V? TH?U KÍNH (NH?A),3926909900
000000705,CONN P DUALCLASP RA REC,??U N?I,8536693900
084000340,CAP XR  UF % V ,T? ?I?N,8532240000
027000234,IND UH % A ,CU?N C?M,8504502000
740185700,ASSY TOP LEVEL BC-BK,C?M L?P RÁP ?? S?C,8473309000
740179100,ASSY TOP LEVEL BC-HC,C?M L?P RÁP ?? S?C,8473309000
740188000,ASSY TOP LEVEL  CHR-DBT-BK,C?M L?P RÁP ?? S?C,8473309000
740187900,ASSY TOP LEVEL  CHR-DBT-HC,C?M L?P RÁP ?? S?C,8473309000
683806010,GEL- CRADLE BOARD+SW DANTE,B?NG M?CH IN ?I?N T?,8473301000
663806011,GEL- CRADLE BOARD DANTE,B?NG M?CH IN ?I?N T?,8473301000
653806011,GEL- SMD CRADLE BOARD DANTE,B?NG M?CH IN ?I?N T?,8473301000
3-1021-06,PCBA MAIN BD SS N/D MORISON TSTD M/,B?NG M?CH IN ?I?N T?,8473301000
653975010,GEL-  TOUCHPADS FOR VN,B?NG M?CH IN ?I?N T?,8473301000
663975010,GEL-  TOUCHPADS FOR VN,B?NG M?CH IN ?I?N T?,8473301000
025000208,POWER SUPPLY LEVEL VI V A WALL + PLUGS,B? NGU?N,8504401900
131089892,TOP COVER WHITE LOGO ULTA STRADIVARI,V? MÁY ??C MÃ V?CH (NH?A),3926909900
90ACC0288,ACC  TRANSITION PLATE KIT,PH? KI?N C?M L?P RÁP G??NG,8473309000
020000305,BATTERY LITHIUM V COIN MM HORZ THUR_H,PIN,8507609000
9421111025-044431,M AU/D M/DC EU DSS M/DD/SI C/BB AU RS,MÁY ??C MÃ V?CH,8471901000
98210300231-024431,MGL AU M/LLT EU D/SS MT/SD TDR AU RS,MÁY ??C MÃ V?CH,8471901000
034000727,RES K /W % ,?I?N TR?,8533210000
100403200,FE MOTHERBOARD MGL/,M?CH IN,8534003000
275060001,SHIELD EMI MAIN PCB MGL,MI?NG B?O V? (THÉP),7326909900
740188700,SCANNER TERAOKA W/O EAS ESD MVS,MÁY ??C MÃ V?CH,8471901000
163325700,E -  MYLAR LABEL,"MI?NG DÁN (1 M?T NH?A, 1 M?T KEO)",3919909000
700226502,ASSY STAND AUTOSENSE BLACK SH,C?M L?P RÁP ?? ??,8473309000
072000163,LABEL CAO LITHIUM BATTERY PACKAGING,NHÃN (GI?Y),4821109000
131001506,ENCLOSURE TOP  ENEL LOGO,V? MÁY ??C MÃ V?CH (NH?A),3926909900
278143107,PLATTER SUBSTR LLT LONG MGL,N?P ??Y (NH?A),3926909900
278143108,PLATTER SUBSTR LLT MED MGL,N?P ??Y (NH?A),3926909900
278143109,PLATTER SUBSTR LLT SHORT MGL,N?P ??Y (NH?A),3926909900
278143204,PLATTER SUBSTR DLC LONG MGL,N?P ??Y (NH?A),3926909900
278143205,PLATTER SUBSTR DLC MED MGL,N?P ??Y (NH?A),3926909900
278143206,PLATTER SUBSTR DLC SHORT MGL,N?P ??Y (NH?A),3926909900
10-5398,PART PRODUCE LIFT BAR MGL/,PH? KI?N THANH CH?N,8473309000
10-5351,PART CALIBRATION SWITCH CVR MGL/,PH? KI?N MI?NG CHE CÁP B? ?O KH?I L??NG,8473309000
91ACC0055,JOYA TOUCH BATTERY ,PIN,8507609000
91ACC0056,JOYA TOUCH HH BACK COVER YELLOW (PCS),PH? KI?N V? MÁY ??C MÃ V?CH,8473309000
91ACC0057,JOYA TOUCH HH BACK COVER RED (PCS),PH? KI?N V? MÁY ??C MÃ V?CH,8473309000
91ACC0058,JOYA TOUCH HH BACK COVER GREY (PCS),PH? KI?N V? MÁY ??C MÃ V?CH,8473309000
91ACC0059,JOYA TOUCH HH BACK COVER BLUE (PCS),PH? KI?N V? MÁY ??C MÃ V?CH,8473309000
91ACC0060,JOYA TOUCH HH BACK COVER ORANGE (PCS),PH? KI?N V? MÁY ??C MÃ V?CH,8473309000
91ACC0061,JOYA TOUCH HH BACK COVER GREEN (PCS),PH? KI?N V? MÁY ??C MÃ V?CH,8473309000
91ACC0062,JOYA TOUCH PG BACK COVER YELLOW (PCS),PH? KI?N V? MÁY ??C MÃ V?CH,8473309000
91ACC0063,JOYA TOUCH PG BACK COVER RED (PCS),PH? KI?N V? MÁY ??C MÃ V?CH,8473309000
91ACC0064,JOYA TOUCH PG BACK COVER GREY (PCS),PH? KI?N V? MÁY ??C MÃ V?CH,8473309000
91ACC0065,JOYA TOUCH PG BACK COVER BLUE (PCS),PH? KI?N V? MÁY ??C MÃ V?CH,8473309000
91ACC0066,JOYA TOUCH PG BACK COVER ORANGE (PCS),PH? KI?N V? MÁY ??C MÃ V?CH,8473309000
91ACC0067,JOYA TOUCH PG BACK COVER GREEN (PCS),PH? KI?N V? MÁY ??C MÃ V?CH,8473309000
850019814,ADDENDUM REG HD,GI?Y CH?NG NH?N,4901100000
850019014,ADDENDUM  REG & SAFETY  HD,GI?Y CH?NG NH?N,4901100000
850020114,ADDENDUM REGULATORY QD,GI?Y CH?NG NH?N,4901100000
654032010,GEL- MOTHERBOARD A MCHN MGL,B?NG M?CH IN ?I?N T?,8473301000
664032010,GEL- MOTHERBOARD A TSTD MGL,B?NG M?CH IN ?I?N T?,8473301000
654032910,GEL-SC MB-SIDECAR A MCHN MGL,B?NG M?CH IN ?I?N T?,8473301000
664032910,GEL-SC MB-SIDECAR A TSTD MGL,B?NG M?CH IN ?I?N T?,8473301000
654032030,GEL- MOTHERBOARD A MCHN MGL,B?NG M?CH IN ?I?N T?,8473301000
654032930,GEL-SC MB-SIDECAR A MCHN MGL,B?NG M?CH IN ?I?N T?,8473301000
664032030,GEL- MOTHERBOARD A TSTD MGL,B?NG M?CH IN ?I?N T?,8473301000
664032930,GEL-SC MB-SIDECAR A TSTD MGL,B?NG M?CH IN ?I?N T?,8473301000
654032020,GEL- MOTHERBOARD A MCHN MGL,B?NG M?CH IN ?I?N T?,8473301000
654032040,GEL- MOTHERBOARD A MCHN MGL,B?NG M?CH IN ?I?N T?,8473301000
654032920,GEL-SC MB-SIDECAR A MCHN MGL,B?NG M?CH IN ?I?N T?,8473301000
654032940,GEL-SC MB-SIDECAR A MCHN MGL,B?NG M?CH IN ?I?N T?,8473301000
664032020,GEL- MOTHERBOARD A TSTD MGL,B?NG M?CH IN ?I?N T?,8473301000
664032040,GEL- MOTHERBOARD A TSTD MGL,B?NG M?CH IN ?I?N T?,8473301000
664032920,GEL-SC MB-SIDECAR A TSTD MGL,B?NG M?CH IN ?I?N T?,8473301000
664032940,GEL-SC MB-SIDECAR A TSTD MGL,B?NG M?CH IN ?I?N T?,8473301000
M3302-070210-01604,MGL DLC DOLLAR D STD N N US USB,MÁY ??C MÃ V?CH,8471901000
163253801,LABEL STAR/ARROW WAL-MART,NHÃN (NH?A),3919909000
944250010,MEMORX ALS-N-CEU SH,MÁY ??C MÃ V?CH,8471901000
850018814,ADDENDUM REG USB BRIDGE MGL,GI?Y CH?NG NH?N,4901100000
850020014,ADDENDUM  REG  QDXX,GI?Y CH?NG NH?N,4901100000
850020314,ADDENDUM  REG  CHR-GM,GI?Y CH?NG NH?N,4901100000
850019914,ADDENDUM  REG  POWERSCAN,GI?Y CH?NG NH?N,4901100000
850019314,ADDENDUM  REG  COBALTO,GI?Y CH?NG NH?N,4901100000
034000672,RES K %  /W,?I?N TR?,8533210000
770249201,CABLE CONTROL PANEL MGL,DÂY CÁP ?I?N,8544119000
91ACC0051,JOYA TOUCH PLUS HH TO GUN BLUE KIT,PH? KI?N C?M L?P RÁP TAY C?M  ,8473309000
91ACC0052,JOYA TOUCH PLUS GUN TO HH BLUE KIT,PH? KI?N C?M L?P RÁP TAY C?M  ,8473309000
91ACC0053,JOYA TOUCH BASIC HH TO GUN BLUE KIT,PH? KI?N C?M L?P RÁP TAY C?M  ,8473309000
91ACC0054,JOYA TOUCH BASIC GUN TO HH BLUE KIT,PH? KI?N C?M L?P RÁP TAY C?M  ,8473309000
850018914,ADDENDUM  REG  GDXX,GI?Y CH?NG NH?N,4901100000
850019414,ADDENDUM  REG  GDXX ,GI?Y CH?NG NH?N,4901100000
850019714,ADDENDUM  REG  GPSXX,GI?Y CH?NG NH?N,4901100000
850019114,ADDENDUM REG MGLI,GI?Y CH?NG NH?N,4901100000
850019514,ADDENDUM  REG  GD,GI?Y CH?NG NH?N,4901100000
850020414,ADDENDUM  REG  GFS,GI?Y CH?NG NH?N,4901100000
890002788,BATTERY SPARE KEYPAD LABEL BCXX,PH? KI?N BÀN PHÍM,8473309000
84222404-202210802,MGL S/S EU M/SAPH MS E/SD MTC EU RS E,MÁY ??C MÃ V?CH,8471901000
84222404-202210803,MGL S/S EU M/SAPH MS E/SD MTC EU RS E,MÁY ??C MÃ V?CH,8471901000
9320413040-020213,MGL M/D M/DC CAN STD M/SD/SI N US RS,MÁY ??C MÃ V?CH,8471901000
M3200-070220-00403,MGL W/E N TJOES D T/RM N N N OEM USB,MÁY ??C MÃ V?CH,8471901000
90ACC0290,ACCESSORY RAIL COVER QTY MGL//,PH? KI?N THANH CH?N,8473309000
11-0172,ACCESSORY USB/POT BRICK/CBL MGL/ ROH,PH? KI?N B? NGU?N,8473309000
654059010,PCBA GEL- DAUGHTER A MCHND M/,B?NG M?CH IN ?I?N T?,8473301000
664059010,PCBA GEL- DAUGHTER A TSTD M/,B?NG M?CH IN ?I?N T?,8473301000
100404700,FE PCB CS-,M?CH IN,8534003000
683363006,GEL- FX+ MAINBOARD QVGA + SW,B?NG M?CH IN ?I?N T?,8473301000
683363016,GEL- FX+ MAINBOARD VGA + SW,B?NG M?CH IN ?I?N T?,8473301000
700254102,FALCONX+ DISPLAY QVGA GROUP,C?M L?P RÁP MÀN HÌNH HI?N TH?,8473309000
700254002,FALCONX+ DISPLAY VGA GROUP,C?M L?P RÁP MÀN HÌNH HI?N TH?,8473309000
653266020,GEL- SMD HANDLE B DESK TSTD ORION,B?NG M?CH IN ?I?N T?,8473301000
10-4513,PART FRUIT RAIL MGL  OMEGA ROHS,PH? KI?N THANH CH?N,8473309000
163308230,TOP COVER OVERLAY LOGO METRAWATT QD,NHÃN (NH?A),3919109000
278140902,WEIGHT STAND,B? ?? (H?P KIM K?M),7901200000
RC-P090BK,REPLACEABLE CONTACTS RETAIL RC- BK,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
RC-P090WH,REPLACEABLE CONTACTS RETAIL RC- WH,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
700124342,STAND BASE WHITE SARDINIA TAMPOPR HD,M?T ?? PHÍA TRÊN C?A B? ?? (NH?A),3926909900
700124352,STAND BASE WHITE SARDINIA EVO TAMPOPR,M?T ?? PHÍA TRÊN C?A B? ?? (NH?A),3926909900
142073610,BLISTER UPPER PVC HD STRADIVARI,KHAY ??NG MÁY ??C MÃ V?CH (NH?A),3926909900
90ACC0157,"ACC TOP DOWN READER "" MGLI",PH? KI?N KH?I TDR CHO MÁY ??C MÃ V?CH,8473309000
PD9330-AR,POWERSCAN D-AR,MÁY ??C MÃ V?CH,8471901000
PM9300-433RB,POWERSCAN M  RB,MÁY ??C MÃ V?CH,8471901000
PM9300-DKAR433RB,POWERSCAN M/DK AR MHZ REMBATT,MÁY ??C MÃ V?CH,8471901000
890002564,PART PCBA I/F S/S STD MT SNGL INT V M,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890002734,PART PCBA I/F S/S AUST W/DISP MGLI,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
890002999,PART PCBA I/F S/S AUST/NZ NODSP MGLI,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
9810101120-00361,MGL SO S/LLT N N N N EU USB/K,MÁY ??C MÃ V?CH,8471901000
700268600,ASSY BONNET ALDI MGLI,C?M L?P RÁP N?P ??Y,8473309000
700268700,ASSY PLATTER LLT MED ALDI MGLI,C?M L?P RÁP N?P ??Y,8473309000
740211000,ASSY SCANNER  PROCESSOR ALDI MGLI,MÁY ??C MÃ V?CH,8471901000
10-4188,PART SCAN MODULE HD RS PS D ROHS,PH? KI?N B? PH?N ?I?U KHI?N,8473309000
98201040123-013212,MGL SS E/D L/DC US E/SS E/SS TDR US RS,MÁY ??C MÃ V?CH,8471901000
890002787,ETHERNET KEYPAD LABEL  BCXX,PH? KI?N NHÃN,8473309000
100405900,FAB FE A DAUGHTER MGL/,M?CH IN,8534003000
PBT9300-ARRB,POWERSCAN PBT AR REMBATT,MÁY ??C MÃ V?CH,8471901000
PBT9300-DARRB,POWERSCAN PBT/D RB AR,MÁY ??C MÃ V?CH,8471901000
PBT9300-DRB,POWERSCAN PBT/D RB,MÁY ??C MÃ V?CH,8471901000
PBT9300-RB,POWERSCAN PBT REMBATT,MÁY ??C MÃ V?CH,8471901000
PM9300-AR433RB,POWERSCAN M AR  RB,MÁY ??C MÃ V?CH,8471901000
PM9300-AR910RB,POWERSCAN M AR  RB,MÁY ??C MÃ V?CH,8471901000
PM9300-D433RB,POWERSCAN M/D  RB,MÁY ??C MÃ V?CH,8471901000
PM9300-D910RB,POWERSCAN M/D  RB,MÁY ??C MÃ V?CH,8471901000
PM9300-DAR433RB,POWERSCAN M/D AR RB,MÁY ??C MÃ V?CH,8471901000
PM9300-DAR910RB,POWERSCAN M/D AR RB,MÁY ??C MÃ V?CH,8471901000
PM9300-DK910RB,POWERSCAN M/DK MHZ REMBATT,MÁY ??C MÃ V?CH,8471901000
PM9300-DKAR910RB,POWERSCAN M/DK AR MHZ REMBATT,MÁY ??C MÃ V?CH,8471901000
890004036,PART  GBT I/F ELEC ASSY  STD REL ,PH? KI?N B? PH?N ?I?U KHI?N,8473309000
890004037,PART  GBT I/F ELEC ASSY  HD REL ,PH? KI?N B? PH?N ?I?U KHI?N,8473309000
890004038,PART GM- I/F ELEC ASSY STD REL ,PH? KI?N B? PH?N ?I?U KHI?N,8473309000
890004039,PART GM- I/F ELEC ASSY  STD REL,PH? KI?N B? PH?N ?I?U KHI?N,8473309000
700260501,GMC- MAINBOARD JOYA TOUCH FULL,C?M L?P RÁP B?NG M?CH IN ?I?N T?,8473309000
700260601,GMC- MAINBOARD JOYA TOUCH BASIC,C?M L?P RÁP B?NG M?CH IN ?I?N T?,8473309000
662764011,PCBA  GEL- SENSOR WINGS  MCHND,B?NG M?CH IN ?I?N T?,8473301000
DSE0420-D-C819,DSE D SCAN ENGINE DEMO KIT SS,MÁY ??C MÃ V?CH,8471901000
M3301-070210-01604,MGL LLT DOLLAR D STD N N US USB,MÁY ??C MÃ V?CH,8471901000
163312701,ADHESIVE LABEL  EXIT WINDOW DANTE,NHÃN (NH?A),3919109000
068000193,LED ULTRA WHITE °APERTURE ANGLE SMD,?I?T PHÁT SÁNG,8541401000
054120539,IC TCAXBG BGA MIPI CAMERA BRIDGE,M?CH ?I?N T? TÍCH H?P,8542310000
700266900,ASSY ENC BOTTOM TRIGGER    DARK,C?M L?P RÁP NÚT NH?N,8473309000
700267000,ASSY ENC BOTTOM TRIGGER    LIGHT,C?M L?P RÁP NÚT NH?N,8473309000
700267100,ASSY ENC BOTTOM TRIGGER    DARK,C?M L?P RÁP NÚT NH?N,8473309000
700267200,ASSY ENC BOTTOM TRIGGER    LIGHT,C?M L?P RÁP NÚT NH?N,8473309000
199427300,"BOX "" X  /"" X "" MGL I",H?P ?ÓNG GÓI (CARTON),4819100000
131111302,PLUG BONNET BACK ALDI MGL/I,MI?NG CHE N?P ??Y (NH?A),3926909900
131111202,PLUG BONNET ALDI MGL/,MI?NG CHE N?P ??Y (NH?A),3926909900
131107203,PRODUCE RAIL FILLER ALDI MGL/I,THANH CH?N (NH?A),3926909900
131099002,CROWN PLATTER ALDI MGL/I,NHÃN LOGO (NH?A),3926909900
131098403,BONNET ALDI MGL/I,N?P ??Y (NH?A),3926909900
131090902,PRODUCE RAIL FLIP UP ALDI MGLI,THANH CH?N (NH?A),3926909900
128004600,BATTERY PACK  V MAH LI-ION,PIN,8507609000
131096200,CA -  SHOULDER BELT SKORPIO X,V? MÁY ??C MÃ V?CH (NH?A),3926909900
178011900,GC -  LOCKING SLIDER DX SKORPIO X,CH?T GÀI (NH?A),3926909900
178012000,GC -  LOCKING SLIDER SX SKORPIO X,CH?T GÀI (NH?A),3926909900
027000256,WIRELESS CHARGING COIL RX - X  ,DÂY CÁP ?I?N,8544119000
700229702,ASSY STAND POSTE ITA,C?M L?P RÁP ?? ??,8473309000
DE1011-SR,HERBO DE-SR D UNDECODED,MÁY ??C MÃ V?CH,8471901000
DE1011-SR-K,HERBO DE-SR-K D DECODED USB KBD,MÁY ??C MÃ V?CH,8471901000
DE1011-SR-S,HERBO DE-SR-S D DECODED SERIAL,MÁY ??C MÃ V?CH,8471901000
QD2430-BKK60-C740,QUICKSCAN QD D USB/RS KIT BK SB,MÁY ??C MÃ V?CH,8471901000
QD2430-BKK20P-C822,QUICKSCAN QD D RS KIT PW BK SH,MÁY ??C MÃ V?CH,8471901000
5-3171-04,ASSY HORIZ LLT PLTR MED SO MGL  ,C?M L?P RÁP N?P ??Y,8473309000
131064221,TOP COVER BARCOTEC LOGO,V? MÁY ??C MÃ V?CH (NH?A),3926909900
84213603-005,MGL S/S US/RP LNG DLC N/D STD,MÁY ??C MÃ V?CH,8471901000
84215403-102130200,MGL S/S US/PR LNG DLC US S/D MTC US RS,MÁY ??C MÃ V?CH,8471901000
890003977,PART MOUNT FLANGE TARGET MGL/I,PH? KI?N C?M L?P RÁP THANH CH?N,8473309000
654064010,PCBA GEL- ILLUM-LEADING MCHN MGL,B?NG M?CH IN ?I?N T?,8473301000
654068010,PCBA GEL- ILLUM-TRAILING MCH MGL,B?NG M?CH IN ?I?N T?,8473301000
664064010,PCBA GEL- ILLUM-LEADING TSTD MGL,B?NG M?CH IN ?I?N T?,8473301000
664068010,PCBA GEL- ILLUM-TRAILING TST MGL,B?NG M?CH IN ?I?N T?,8473301000
064000074,OSC  MHZ  V PPM SMD X,TH?CH ANH,8541600000
131122502,END CAP GRYPHON GERMAN POST,V? MÁY ??C MÃ V?CH (NH?A),3926909900
94ACC0132,RUBBER BOOT  DL-AXIST,PH? KI?N TÚI ??NG MÁY ??C MÃ V?CH,8473309000
683364013,GEL- MAIN BBASE+SW STAR MARCO POLO,B?NG M?CH IN ?I?N T?,8473301000
683364023,GEL- MAIN BBASE+SW BT MARCO POLO,B?NG M?CH IN ?I?N T?,8473301000
890002789,NO BATTERY SPARE KEYPAD LABEL BCXX,PH? KI?N BÀN PHÍM,8473309000
94ACC0131,EXT BATTERY DOOR  DL-AXIST,PH? KI?N N?P ??Y PIN,8473309000
100406400,FAB FE ILLUM-LEADING MGL,M?CH IN,8534003000
100406800,FAB FE ILLUM-TRAILING MGL,M?CH IN,8534003000
163311602,LABEL PLATTER LOGO LLT ALDI MGL/,NHÃN (NH?A),3919909000
653848011,GEL- SMD JOYANG GREENSPOT BOARD,B?NG M?CH IN ?I?N T?,8473301000
663848011,GEL- JOYANG GREENSPOT BOARD,B?NG M?CH IN ?I?N T?,8473301000
654063010,GEL- SMD TAHITI DECODER B CRYPTO USB,B?NG M?CH IN ?I?N T?,8473301000
664063010,GEL- TAHITI DECODER BOARD CRYPTO USB,B?NG M?CH IN ?I?N T?,8473301000
684063010,GEL- TAHITI DEC B CRYPTO USB + SW,B?NG M?CH IN ?I?N T?,8473301000
740211300,ASSY DECODER SCAN ENGINE USB SB DPT,C?M L?P RÁP ??U ??C MÃ V?CH,8473309000
DSE0420-DPT-C695,DSE D SCAN ENGINE  USB  HP DPT,MÁY ??C MÃ V?CH,8471901000
019900013,STUD FUL THREAD /-X/ HEX FREE ZIN,?C VÍT,7318150000
10-1733,PART -PK VERT WINDOW MAG SL// ROHS,PH? KI?N C?M L?P RÁP G??NG,8473309000
10-3484,PART PLATTER LLT LONG ALDI(EURO) MGL,PH? KI?N C?M L?P RÁP N?P ??Y,8473309000
10-3530,PART PLATTER LLT LONG SCALE MGL ,PH? KI?N C?M L?P RÁP N?P ??Y,8473309000
10-4027,PART  WINDOW ASSY (QTY ) PS ROHS,PH? KI?N C?M L?P RÁP G??NG,8473309000
10-4035,PART ROHS TRIGGER ASSY (QTY ) PS,PH? KI?N C?M L?P RÁP NÚT NH?N,8473309000
10-4218,PART MOTOR ASSY MGL/XT/ ROHS,PH? KI?N C?M L?P RÁP MÔ-T?,8473309000
10-4220,PART INTERCONNECT HRNESS MGL/XT/ R,PH? KI?N B?NG M?CH IN ?I?N T?,8473309000
10-4274,PART VERT BZL ASSY SCALE MGL/XT ROHS,PH? KI?N C?M L?P RÁP N?P ??Y,8473309000
10-4465,PART CTRL PANEL W/BRACKET MGLXT/XTS,PH? KI?N C?M L?P RÁP B? PH?N ?I?U KHI?N,8473309000
